,Squared_error,sil_score,Cluster,time,homogeneity,Completeness,Adj_Mutual_info
0,50945.6640625,0.19612141,2,0.2241542920237407,0.023347652512462177,0.02295735000615275,0.02300634145684133
1,40641.46875,0.23646434,3,0.07263691700063646,0.05136553764387149,0.039021927714921745,0.044104455982698444
2,37577.890625,0.16699846,4,0.4385280000278726,0.05454562665001955,0.028188170182317587,0.036874521427010566
3,35474.953125,0.14873618,5,0.2524474580422975,0.08379728066798518,0.035712421709461706,0.049742286488449076
4,33583.78125,0.15338768,6,0.2413799170171842,0.08397676809051996,0.03538007799050141,0.049362551726502335
5,32349.1015625,0.13978955,7,0.3330644170055166,0.0937651139172139,0.03487140467312542,0.05037358699516545
6,30700.37890625,0.1381604,8,0.1819882499985397,0.0874267352275866,0.03140123628283777,0.04567542704911298
7,29745.435546875,0.13815992,9,0.3944431249983609,0.1213961472103781,0.03876474625623974,0.05821828082404003
8,28491.11328125,0.14292648,10,0.2728171249618754,0.12184599345063281,0.03988341279378674,0.05946819209823049
9,27410.3046875,0.146029,11,0.3120075420010835,0.13030391348882622,0.040341638840389535,0.06094212825436034
10,26766.681640625,0.13288014,12,0.32544716697884724,0.13984495118656012,0.040594937680458854,0.06222772717024377
11,25914.904296875,0.13666281,13,0.40546108299167827,0.15466455985868352,0.04291533513049411,0.06645729138964226
12,25309.337890625,0.134216,14,0.34803875000216067,0.13871988166805715,0.0367586304886181,0.05734669158596534
13,24848.43359375,0.12653132,15,0.4421469169901684,0.1381599557095267,0.03534215530798517,0.05547850987643339
14,24368.4609375,0.12771955,16,0.3823762920219451,0.14353355233672516,0.03539820351905964,0.055951143811994515
15,23887.46484375,0.1273806,17,0.3479317909805104,0.15085614445054954,0.036235404593139064,0.0575591438470816
16,23481.017578125,0.12781286,18,0.3739489580038935,0.14620559800581448,0.03443588816836796,0.0548240532432632
17,23144.24609375,0.12573439,19,0.651022624981124,0.1520716749055948,0.035024222202244014,0.05598154905464348
18,22799.986328125,0.13080436,20,0.5154752910020761,0.1485421608885798,0.03391801177170588,0.05422388642452778
19,22391.75,0.11967253,21,0.4055071250186302,0.14844044398909625,0.033204028990275386,0.053230623690673835
20,22219.345703125,0.11297316,22,0.43803445796947926,0.15680489444869955,0.034412967347884696,0.05536870777114227
21,21842.6953125,0.11838068,23,0.4560062079690397,0.1437861676196975,0.03152630460248917,0.050583992349814144
22,21459.455078125,0.12002698,24,0.4275248749763705,0.15107387684752085,0.032332966456932684,0.05211274985874381
23,21260.2265625,0.115131035,25,0.4495249169995077,0.15910458834967603,0.03417368528583094,0.055058564518476315
24,20963.5078125,0.116267346,26,0.6069504999904893,0.1587393735743683,0.03299112490349168,0.05339890326951751
25,20678.81640625,0.12214394,27,0.576000250002835,0.15422233371675503,0.03229927804808723,0.05212046986907919
26,20433.025390625,0.12555204,28,0.7815190409892239,0.15135963096384364,0.031477345927397225,0.050788437530886986
27,20424.98828125,0.11697844,29,0.6829842089791782,0.1560660368648161,0.03136502660116774,0.05089776685435726
