,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,1,1,3,1,4,1,7,8,1,1,7,11,8,13,15,7,0,5,17,12,16,19,21,7,5,6,1,12
1,1,0,2,4,5,2,1,0,8,5,6,2,1,6,0,15,12,10,1,16,7,18,19,23,20,24,5,0
2,1,0,2,4,0,5,5,2,2,10,2,0,4,1,6,3,4,16,6,6,13,21,5,9,0,7,17,4
3,1,1,3,1,4,3,4,6,3,0,2,0,4,1,6,3,6,16,6,5,1,21,5,9,0,7,17,4
4,1,1,3,1,4,3,4,6,3,0,2,0,4,1,6,3,6,16,6,5,1,21,5,9,0,7,17,4
5,1,0,2,4,0,5,5,2,2,10,2,0,4,1,6,3,4,16,6,6,13,21,5,9,0,7,17,4
6,1,1,2,4,0,3,4,6,2,10,5,9,5,0,8,16,17,3,6,4,7,3,20,8,7,0,4,4
7,1,1,3,1,4,1,7,8,1,1,7,11,8,13,15,7,0,5,17,12,16,19,21,7,5,6,1,12
8,1,0,2,4,5,2,1,0,8,5,6,2,1,6,0,15,12,10,1,16,7,18,19,23,20,24,5,0
9,1,0,2,4,5,2,1,0,0,7,6,2,1,6,0,15,10,10,1,16,14,13,19,21,11,24,19,0
10,1,0,1,2,1,4,3,7,0,7,3,5,0,11,11,5,16,17,2,11,20,22,11,2,25,12,0,19
11,1,0,2,4,0,5,5,2,8,5,0,9,5,0,1,16,2,15,13,7,13,8,13,12,1,2,17,5
12,1,0,1,4,5,2,1,0,0,7,3,5,0,11,11,5,16,17,2,11,14,22,19,2,25,12,0,19
13,1,0,1,2,5,2,3,0,0,7,3,5,0,11,11,5,16,17,2,11,6,22,11,2,25,12,0,26
14,1,1,3,1,4,1,7,8,1,1,7,12,2,13,3,11,13,0,0,0,5,14,0,1,5,6,9,24
15,1,0,1,2,5,4,3,0,0,7,3,5,0,11,11,5,16,17,2,11,20,22,11,2,25,12,0,26
16,1,0,2,4,5,2,1,2,8,5,1,9,5,0,8,16,17,3,12,4,7,3,20,8,12,8,16,3
18,1,0,1,2,5,2,1,0,0,7,3,5,0,11,11,5,16,17,2,11,14,22,11,2,25,12,0,19
19,1,1,2,4,0,3,4,6,3,0,2,0,4,1,6,3,4,16,6,5,2,21,18,9,15,17,17,4
20,1,0,1,2,1,4,3,7,6,4,1,7,11,5,10,9,1,8,7,15,15,1,1,24,16,10,24,21
21,1,0,1,2,1,4,3,7,6,4,10,1,13,11,4,5,14,1,2,11,6,12,11,2,3,12,0,26
22,1,0,2,4,5,2,1,0,0,7,6,2,1,6,0,15,12,10,1,16,14,18,19,23,20,24,5,0
23,1,1,2,0,2,0,0,2,8,5,1,9,5,0,8,16,17,3,12,4,7,3,20,8,17,8,16,3
24,1,0,2,4,5,2,1,0,8,5,6,2,1,6,0,15,12,10,1,16,14,18,19,23,20,24,5,0
25,1,1,3,1,4,3,4,6,2,10,2,0,4,1,6,3,7,16,6,6,2,21,5,9,0,7,17,4
26,1,0,2,4,5,2,1,0,0,7,6,2,1,6,0,15,12,10,1,16,14,18,19,23,20,24,5,0
27,1,1,2,4,0,5,4,6,2,10,2,0,4,1,6,3,4,16,6,6,2,21,5,9,0,7,17,4
28,1,0,1,2,5,2,1,0,0,7,3,5,0,11,11,5,16,17,2,11,14,22,11,2,25,12,0,19
29,1,0,1,2,1,4,3,7,6,4,10,5,0,5,11,5,16,17,2,11,20,20,11,15,4,12,2,16
30,1,1,2,1,4,1,4,6,2,10,2,0,4,1,6,3,7,16,6,14,12,9,10,9,13,7,13,25
31,1,0,2,4,5,2,1,0,0,7,6,2,1,6,0,15,12,10,1,16,14,13,19,23,20,24,5,0
32,1,0,2,4,5,2,1,0,0,7,3,5,0,11,11,5,12,17,2,16,14,22,19,2,25,12,0,0
34,1,1,3,1,4,1,4,6,2,10,2,0,4,1,6,3,7,16,8,14,4,9,10,9,13,7,22,9
35,1,0,2,0,5,0,0,4,7,3,1,8,6,8,12,13,13,0,16,18,19,10,16,4,22,18,0,17
36,1,0,2,4,0,5,5,2,8,5,5,9,5,0,8,16,17,3,12,4,7,3,20,8,12,8,16,3
37,1,0,1,2,5,2,1,0,0,7,3,5,0,11,11,5,16,17,2,11,20,22,11,2,25,12,0,19
38,1,1,3,1,4,1,7,8,1,1,7,11,8,13,15,7,0,5,17,12,16,19,21,7,5,6,1,12
39,1,1,3,1,4,1,7,8,1,1,7,11,8,13,15,7,0,5,17,12,16,19,21,7,5,6,1,12
40,0,1,3,0,2,0,0,4,7,3,9,8,12,7,9,4,8,13,10,17,17,17,17,6,14,26,11,15
41,0,1,3,0,2,0,0,4,7,3,9,8,12,7,9,4,8,13,10,17,17,17,17,6,14,26,11,15
42,1,1,3,4,0,3,4,6,2,10,2,0,4,1,6,3,4,16,6,6,2,21,5,9,0,7,17,4
43,1,0,2,4,5,2,1,0,0,7,6,2,1,6,0,15,12,10,1,16,14,18,19,23,20,24,5,0
44,1,0,2,4,5,2,1,0,0,7,6,2,1,6,0,15,12,10,1,16,14,18,19,23,20,24,5,0
45,1,0,2,4,5,2,1,0,0,7,6,2,1,6,0,15,12,10,1,16,14,18,19,23,20,24,5,0
46,1,1,3,0,2,0,4,6,2,10,2,0,12,7,9,4,8,13,6,6,17,17,17,6,7,26,17,4
47,1,1,3,0,2,0,4,4,7,3,2,8,12,7,9,4,8,13,10,17,17,17,17,6,14,26,11,15
48,1,1,3,4,0,3,4,6,2,10,2,0,4,1,6,3,4,16,6,6,2,21,5,9,0,7,17,4
