,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,1,1,0,0,3,3,4,8,8,10,9,9,5,7,1,11,11,18,10,15,12,7,14,12,12,7,4,13
1,0,2,3,3,4,6,5,4,5,6,5,5,2,3,15,13,3,8,17,17,18,16,15,0,23,3,19,19
2,1,2,3,3,4,6,5,4,5,6,5,5,2,3,8,13,15,6,2,6,3,6,21,13,7,26,0,4
3,1,2,3,3,4,6,5,4,5,6,5,5,2,3,15,13,3,8,2,17,18,16,15,5,23,3,19,24
4,0,0,2,4,2,4,2,1,6,1,0,1,11,0,2,5,0,1,3,2,11,0,13,21,13,15,14,0
5,1,1,1,1,0,2,3,2,7,5,2,0,0,1,3,7,1,5,9,1,1,17,0,1,21,10,27,15
6,1,1,0,0,1,0,6,5,3,7,7,12,4,14,5,6,13,2,14,12,20,1,10,19,16,11,11,8
7,0,2,3,3,4,6,0,3,2,3,4,2,6,6,6,8,4,12,8,4,0,4,16,17,5,5,3,7
8,1,1,0,0,3,3,4,8,8,10,9,9,5,7,1,11,11,18,10,15,12,7,14,12,12,7,4,13
9,0,0,2,4,2,5,2,1,4,8,3,8,3,4,4,2,16,7,1,3,4,22,1,2,8,2,7,16
10,1,2,3,3,4,6,5,4,5,6,5,5,2,3,8,13,15,6,2,6,3,6,21,13,7,26,0,4
11,1,1,1,2,0,2,3,2,7,9,10,0,9,2,3,12,17,11,19,20,17,11,18,20,14,19,10,1
12,1,2,3,3,4,6,5,4,5,6,5,5,2,3,8,13,15,6,2,6,3,6,3,13,7,24,13,4
13,1,1,0,0,3,3,4,7,9,10,6,12,7,5,9,14,14,0,5,11,6,10,6,8,11,8,5,9
14,0,0,2,4,2,4,2,1,6,1,0,1,11,0,2,5,0,1,3,18,2,3,4,3,4,0,1,14
15,1,2,3,3,4,6,5,4,5,6,5,5,2,3,8,13,15,6,2,6,3,6,21,13,7,26,0,4
16,1,1,1,2,0,2,3,2,7,9,10,0,9,2,3,12,17,11,19,20,17,11,18,20,14,19,10,1
17,0,0,2,4,2,4,2,1,6,1,0,1,11,0,2,5,0,1,3,18,2,3,4,3,4,0,1,14
18,0,1,0,0,1,0,6,5,4,8,7,8,8,4,4,2,16,7,1,3,4,22,1,2,8,2,7,16
19,1,1,0,0,3,3,4,8,8,10,9,9,5,7,1,11,11,18,10,15,12,7,14,12,12,7,4,13
20,1,1,1,2,0,2,3,2,7,9,10,0,9,2,3,12,17,11,19,20,17,11,18,20,14,19,10,1
21,1,1,1,1,0,2,3,2,7,5,2,0,0,1,3,7,1,5,9,1,1,17,0,1,21,10,27,15
22,0,1,0,0,3,3,4,8,8,10,9,9,5,7,7,0,10,18,10,10,7,7,7,12,24,9,6,12
23,1,2,3,3,4,6,5,4,5,6,5,5,2,3,15,13,3,3,2,17,18,16,17,5,23,14,0,24
24,0,2,3,3,4,6,5,4,5,6,5,5,2,3,6,13,4,12,8,4,0,4,16,17,5,5,3,7
25,0,0,2,4,2,5,2,1,6,1,3,8,3,13,12,9,6,15,13,2,11,0,13,21,13,15,14,0
26,0,0,2,4,2,4,2,1,6,1,0,1,11,0,2,5,0,1,3,18,2,3,4,3,4,0,1,14
27,0,0,2,4,2,5,2,1,4,8,3,8,3,4,4,2,16,7,1,3,4,22,1,2,8,2,7,16
28,1,1,0,0,1,0,6,5,3,7,7,12,4,14,5,6,13,2,14,12,20,1,10,19,16,11,11,8
29,1,1,1,2,0,2,3,2,7,9,10,0,9,2,3,12,17,11,19,20,17,11,18,20,14,19,10,1
30,1,1,1,1,0,2,3,2,7,0,1,0,13,8,3,3,8,4,15,8,10,18,2,6,19,18,18,25
