,Squared_error,sil_score,Cluster,time,homogeneity,Completeness,Adj_Mutual_info
0,14549.467974928326,0.3778407059070664,2,0.08865362504730001,0.7945967782144595,0.7945942001815055,0.7945584357303935
1,11923.456399685612,0.3955896928696428,3,0.08342870802152902,0.6868142127903117,0.47599177328276193,0.5621620793013933
2,10388.60319840667,0.3281854265648911,4,0.25159470801008865,0.6712404113472066,0.3563265235667455,0.4653276225176444
3,9005.950473399987,0.34227667791200017,5,0.29189170798053965,0.7803394779021853,0.38578670391818715,0.5160844511103221
4,8076.929563848162,0.33873251870146237,6,0.17210195900406688,0.7749338001403698,0.338406607227316,0.4708013363555137
5,7261.2560260154405,0.2616483081292524,7,0.6429882909869775,0.7790037675462322,0.28856989139424,0.4207972105755786
6,6692.56147682564,0.270885975038953,8,0.12817524996353313,0.7826623945919035,0.2694987569721608,0.4005515508180239
7,6150.8791555022035,0.27251871659654536,9,0.44951154198497534,0.8050829589970601,0.2611538854141946,0.3939498806495726
8,5724.254352762739,0.28082322964436274,10,0.3718784590018913,0.8331829488488114,0.2541170222357053,0.3889886191776331
9,5333.816593069029,0.2854941400150032,11,0.17517625004984438,0.8162462682795028,0.23757309439340826,0.36751425425549333
10,5080.342320792461,0.2852237876301164,12,0.19766279199393466,0.8405201866404267,0.23960705728815743,0.37235567602612524
11,4911.351521934366,0.2852751369290601,13,0.168052083987277,0.8327327487763213,0.23417606558701423,0.3649488190221002
12,4649.530433342339,0.2927235012481255,14,0.3368720409926027,0.8312214645862803,0.22360949557757784,0.35176923174269403
13,4458.9788104926465,0.2900523468437916,15,0.269401875033509,0.8338173276957981,0.21703405215657512,0.3437335441488583
14,4287.933763447546,0.29293962926174383,16,0.16715333401225507,0.8368659334506268,0.21554988344202222,0.34207353467899676
15,4169.168871200673,0.3006749676776097,17,0.3079884999897331,0.8236044005262562,0.2057679825908112,0.32849493141105335
16,4000.283192297964,0.2844927686435596,18,0.2200414160033688,0.8295716394452165,0.20398197998824374,0.3266312888415296
17,3873.801508454638,0.2799030389110879,19,0.18213541596196592,0.8167852322452008,0.19632769754128776,0.31570088417424336
18,3731.505589135326,0.29059543904051843,20,0.1952989170094952,0.8206405046680081,0.1980265480166075,0.3181498813530667
19,3632.9878974169005,0.278480269617126,21,0.19711320800706744,0.8211007181964194,0.1919626855406212,0.31023070121892304
20,3503.0377265117545,0.27924181616621147,22,0.5316202500252984,0.816073978651135,0.18762829178196916,0.3041191712941046
21,3425.0826843071322,0.2782805434208044,23,0.3736407909891568,0.8212480559458448,0.18542864000957507,0.30152165198749636
22,3355.946067248071,0.2835096046843071,24,0.4252327079884708,0.8136656123858393,0.18342845518926007,0.2982939540593691
23,3206.1423978999146,0.2903628825464063,25,0.17169074999401346,0.8224741126958869,0.18248953020479383,0.29759483981376683
24,3164.0310726577345,0.28185667833865397,26,0.42394208401674405,0.8274418570804428,0.180390812845811,0.2950635996330364
25,3060.8938257102177,0.29131149139933954,27,0.36863566597457975,0.8179046230822177,0.17798209731551057,0.29115428561596896
26,2981.8266187199924,0.3015594105754219,28,0.38248766597826034,0.827151954363363,0.1784717296303819,0.29236701338295606
27,2887.7955965668,0.2945692632850488,29,0.290305707952939,0.8339863307696812,0.17801008410869124,0.292132798391763
