,Squared_error,sil_score,Cluster,time,homogeneity,Completeness,Adj_Mutual_info
0,14296.472291191658,0.427714680272813,2,0.2929381250287406,0.5918468776601202,0.5922216139614486,0.5919605690276675
1,12091.343754513186,0.33323135667230264,3,0.13230275001842529,0.5757226145935151,0.37593523123578504,0.45470219452772204
2,10611.940973351288,0.29180123192572843,4,0.10158383299130946,0.627402511554257,0.32831037919229633,0.43084406682582904
3,9363.785357880148,0.30287760689349513,5,0.14158262498676777,0.6874291089181209,0.31737597817662183,0.4340022156722197
4,8446.44263809565,0.2606083732736027,6,0.14478212501853704,0.7005959535674897,0.2766931918335303,0.39640147715355406
5,7785.303908434732,0.2726911302865063,7,0.1884372909553349,0.7080088995138261,0.26029802733336926,0.3802897960138791
6,7163.852702450172,0.28691628526482954,8,0.569493833987508,0.7134892272917709,0.2458005291415064,0.365226159098056
7,6640.8418450976915,0.2987651376293079,9,0.14534895797260106,0.7448280876533895,0.24329108257569929,0.3663269539107049
8,6105.069925827178,0.31361678192243586,10,0.2565356249688193,0.7702717738232013,0.24140134773733707,0.36710736175333664
9,5652.351000779196,0.330535793382253,11,0.14685299998382106,0.7854972154729882,0.23748024151999914,0.36416702399476136
10,5382.969295626584,0.31200600185777383,12,0.13913987501291558,0.791392252750933,0.22765301655474363,0.3530170522183734
11,5090.507160214422,0.3342972317324808,13,0.1367133330204524,0.7968076448039075,0.22629834078515026,0.35186622269920803
12,4875.884295234366,0.3132712115238535,14,0.14270166697679088,0.7968969284885907,0.21761960084374507,0.3412139807602645
13,4650.544545967819,0.3190359030058587,15,0.20858516701264307,0.8118376681953179,0.2181520269350959,0.34319070654662004
14,4552.995663742051,0.30780777247653435,16,0.18295624997699633,0.8066783074335827,0.21145331184629787,0.3343243266160349
15,4314.977742537496,0.3198459061480582,17,0.19183041696669534,0.8118798139889364,0.2082075688649115,0.3306311402310312
16,4109.446293836351,0.3386140921874545,18,0.17476058303145692,0.8208400314295659,0.2094808260739344,0.33294592450018384
17,3992.4972759668035,0.3328428769990029,19,0.18932058301288635,0.8270529326051317,0.2052980661766148,0.3280729544076192
18,3842.944249082771,0.3345105297277249,20,0.1914875420043245,0.8282950600579997,0.20303025774716993,0.3252087238243992
19,3682.686900421764,0.3395609689116363,21,0.188923874986358,0.8281110187541011,0.2019474281910583,0.32374963669674617
20,3556.0697953884537,0.3433719538048958,22,0.16446829197229818,0.8280135049163586,0.19615522298184704,0.3161772152003167
21,3480.3699257820012,0.3476907515102683,23,0.20208595902659,0.8249394337097518,0.1954125753041492,0.3149310511931401
22,3359.4303888159675,0.3310133900763492,24,0.18791970802703872,0.8343443974530803,0.19015010147960634,0.3086462465681158
23,3249.8526925535953,0.31250672137662294,25,0.1982231669826433,0.8269939731920706,0.18460142111920216,0.30071995816752844
24,3134.915771960089,0.33445002743781405,26,0.19531558296876028,0.8313635887833867,0.1871264568857957,0.30433414257106095
25,3026.5079742318376,0.33216779897688686,27,0.23161412501940504,0.8267583799932253,0.17808782381574823,0.2918695001151195
26,2935.690405485085,0.3284005109082684,28,0.2339123749989085,0.8353917782131107,0.1795518221058893,0.29435444090502255
27,2825.1375022855136,0.3454490798897259,29,0.2620155829936266,0.8331663070642099,0.1798152132716229,0.29452157951297914
