,BIC,AIC,sil_score,Cluster,time,homogeneity,Completeness,Adj_Mutual_info
0,12962.67222184338,12906.023525363666,0.6189336257607039,2,0.03290150000248104,0.0004214772544963222,0.0007239601357009608,0.00030473546734260417
1,10887.844185584523,10799.723991060522,0.6759472375305848,3,0.08680320798885077,0.6778217818242752,0.4697481790555089,0.55478985301567
2,10587.902387433605,10468.310694865319,0.6902621931420202,4,0.16128866601502523,0.7862619844441773,0.49717337334935585,0.6089955873645356
3,10284.981672529138,10133.918481916566,0.5738310866491688,5,0.12265770800877362,0.8340907103882252,0.41183053483974824,0.5511914394866272
4,10124.163910923962,9941.629222267102,0.5042859847285444,6,0.1347049159812741,0.8279231056848618,0.34420883012562214,0.4859841272648468
5,9950.720449381788,9736.714262680642,0.4574163945513213,7,0.17559537501074374,0.8331731861330613,0.3105277099903341,0.452109624548049
6,9949.759809971578,9704.282125226146,0.4508952013439562,8,0.13470170798245817,0.8648320082349317,0.3036065194241605,0.44907325413515353
7,9717.415098074633,9440.465915284914,0.3934360085467034,9,0.27578245801851153,0.8382906260964661,0.27877577620135147,0.4179889175325778
8,9734.523292440948,9426.102611606944,0.3946786546151389,10,0.16319520899560302,0.8649934938040217,0.27266143320948927,0.4141689775421389
9,9689.747783823686,9349.855604945396,0.3942478984444357,11,0.1722532089916058,0.8708476342331121,0.26179705652852514,0.40207238660576033
10,9679.700922163469,9308.337245240891,0.4032318945102422,12,0.1762306250166148,0.8748483236164927,0.251225022605363,0.38981329416919197
11,9653.418875590703,9250.58370062384,0.3948965392960723,13,0.18599345901748165,0.878331180009824,0.24924873981811674,0.38771884324784206
12,9642.257639365032,9207.950966353883,0.38933295544362667,14,0.175486791995354,0.8817111055630532,0.24171735754040335,0.37879062809583003
13,9637.585687301218,9171.807516245783,0.38094957899308984,15,0.2176077920012176,0.8816088648937678,0.2336221710172415,0.3686952422791619
14,9653.117734378102,9155.86806527838,0.3889120819057729,16,0.19826466700760648,0.8814476830855871,0.22614200351794908,0.3592295732903911
15,9649.73537333173,9121.014206187723,0.38223745074184834,17,0.1942555420100689,0.8814792621881457,0.22353039042994177,0.35587177446042084
16,9623.371586204052,9063.178921015759,0.3753563794488051,18,0.201374416006729,0.8799172849804754,0.21858749942737615,0.3493871741489131
17,9664.732609510076,9073.068446277495,0.3840558207348135,19,0.19946595904184505,0.8820714585529509,0.21407849257849418,0.3437032577655825
18,9653.838969836448,9030.703308559581,0.37734251056389,20,0.26182387495646253,0.8831066112240927,0.21020421523616517,0.33870516692553315
19,9667.709329956677,9013.102170635524,0.38304318733298215,21,0.2628253750153817,0.8904725721188564,0.2121132934756523,0.3416979624727941
20,9699.175384090904,9013.096726725465,0.37242351392584333,22,0.2250856250175275,0.8842384132248601,0.20488821511071942,0.33173314285307703
21,9667.533396249895,8949.98324084017,0.3631161958321162,23,0.22399762499844655,0.8855972572980273,0.19886296425233502,0.3238059076205942
22,9703.27329460847,8954.25164115446,0.3707905074939235,24,0.21506870799930766,0.887455929286658,0.20265209596942052,0.32891827831401266
23,9697.318156360543,8916.825004862245,0.36530568307021954,25,0.23979458294343203,0.8935297768843726,0.1976326301985711,0.3226083879593619
24,9687.452089585206,8875.487440042622,0.35394319332608093,26,0.2920930830296129,0.8872884259595674,0.19783481939980305,0.3224139240186808
25,9753.54188308876,8910.10573550189,0.34629668644280115,27,0.29641570802778006,0.8859762633048077,0.19296391982483843,0.31575345695390883
26,9751.785820203739,8876.878174572583,0.3587636590393301,28,0.28146937501151115,0.8910733594799393,0.19147050233761428,0.31402305504974887
27,9765.140362773242,8858.7612190978,0.3676966928087037,29,0.24952175002545118,0.8802560799278966,0.18961380259226948,0.31077664169116276
