,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0,1,0,3,5,4,4,5,9,7,8,3,11,3,1,6,9,7,8,16,7,16,6,17,7,24,14,13
1,0,2,2,1,1,0,3,6,6,4,2,7,0,9,13,10,13,5,4,6,0,0,21,21,12,14,16,1
2,0,1,3,4,4,5,2,3,3,0,6,2,5,4,13,7,14,3,9,18,18,13,1,1,10,7,18,0
3,0,2,2,0,4,3,2,6,1,1,2,7,0,5,14,0,10,9,5,7,14,7,1,14,14,0,24,15
4,0,2,2,0,4,3,2,6,1,1,2,7,0,5,14,0,10,9,5,7,14,7,1,14,14,0,24,15
5,0,1,3,4,4,5,2,3,3,0,6,2,5,4,13,7,14,3,9,18,18,13,1,1,10,7,18,0
6,0,2,2,0,4,3,2,1,1,1,2,0,0,0,8,11,0,13,7,13,17,11,16,3,0,1,19,10
7,0,1,0,3,5,4,4,5,9,7,8,3,11,3,1,6,9,7,8,16,7,16,6,17,7,24,14,13
8,0,2,2,1,1,0,3,6,6,4,2,7,0,9,13,10,13,5,4,6,0,0,21,21,12,14,16,1
9,0,1,3,4,4,3,2,3,6,0,6,2,5,4,13,7,14,3,9,18,18,13,1,1,10,7,18,0
10,0,1,3,4,0,5,1,4,0,5,1,5,5,4,3,8,7,17,11,18,21,22,4,10,13,19,1,6
11,0,1,3,4,0,5,1,4,0,10,1,2,5,4,3,7,7,3,11,18,18,13,19,1,10,7,18,0
12,0,1,3,4,1,1,1,7,6,10,1,2,5,4,3,8,7,17,11,18,21,22,4,10,13,20,15,14
13,0,2,2,0,3,0,0,2,4,8,0,6,13,2,0,15,16,18,13,10,13,21,7,19,25,17,22,23
14,0,1,0,3,5,4,1,5,7,7,11,12,3,10,5,16,17,16,14,0,12,12,17,11,20,22,12,17
15,0,2,2,0,1,1,2,3,6,0,9,8,4,9,10,13,3,11,10,6,6,3,20,21,21,14,15,28
16,0,1,3,0,4,3,2,1,5,3,5,0,0,0,8,11,0,13,7,13,17,11,16,16,0,1,19,10
18,0,1,3,4,0,5,1,4,0,10,1,2,5,4,3,8,7,17,11,18,21,13,19,10,10,7,18,0
19,0,2,2,0,4,3,4,6,1,1,2,7,0,0,8,11,0,13,7,2,0,11,16,3,12,1,19,10
