,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0,1,0,4,3,5,5,0,5,9,1,0,5,5,15,10,11,11,7,11,10,0,9,4,7,26,4,4
1,1,2,3,3,4,0,3,4,1,3,9,2,2,3,10,15,9,9,12,15,17,16,4,9,12,13,23,21
2,1,2,2,0,2,3,4,7,4,2,3,3,12,9,13,16,1,1,8,5,16,4,23,2,20,17,20,26
3,1,2,2,0,2,3,4,1,7,2,7,8,3,2,13,16,1,1,8,5,7,13,23,2,20,17,26,3
4,0,0,1,1,5,4,0,2,8,8,2,1,1,4,4,8,6,14,11,1,1,19,13,0,2,25,19,0
5,0,1,0,2,1,2,6,3,2,10,4,9,0,11,14,12,3,3,1,9,9,11,7,1,22,8,17,1
6,0,1,0,2,1,6,1,5,9,7,6,4,9,10,2,1,5,5,5,0,4,21,16,7,0,21,18,22
7,1,2,3,3,4,0,3,4,1,3,0,7,8,12,3,7,4,4,3,3,2,7,11,3,17,22,21,6
8,0,1,0,4,3,5,5,8,0,5,5,10,4,8,7,4,12,12,16,4,20,20,21,22,23,4,14,24
9,0,0,1,1,5,4,0,2,3,4,10,6,6,0,12,0,14,18,10,7,8,22,10,24,15,10,7,19
10,1,2,2,0,2,3,4,7,4,2,3,3,12,9,13,16,1,1,8,5,16,4,23,2,20,17,26,3
11,0,1,0,2,1,2,6,3,2,7,6,4,13,7,5,14,13,13,17,14,21,3,1,11,18,0,6,16
12,1,2,2,0,2,3,4,7,4,2,3,3,12,9,13,16,1,1,8,5,16,4,23,23,5,5,8,14
13,0,1,0,2,1,6,1,0,5,0,11,11,11,1,8,5,10,10,14,0,5,10,16,1,0,21,25,25
14,0,0,1,1,0,1,7,6,8,8,2,1,1,4,4,8,6,6,11,1,1,19,13,0,25,25,19,0
15,1,2,2,0,2,3,4,7,4,2,3,3,12,9,13,16,1,1,8,5,16,4,23,2,20,17,26,3
16,0,1,0,2,1,2,6,3,2,10,4,9,13,7,5,14,13,13,17,14,21,3,1,11,18,0,6,16
17,0,0,1,1,5,4,0,2,8,8,2,1,1,4,4,8,6,6,11,1,1,19,13,0,2,25,19,0
18,0,0,1,1,5,4,0,2,3,4,10,6,6,0,12,0,14,18,10,7,8,22,10,24,15,10,7,19
19,0,1,0,4,3,5,5,0,5,9,1,0,9,8,2,1,12,12,5,20,20,12,8,19,16,12,18,20
20,0,1,0,2,1,2,6,3,2,10,4,9,0,11,14,12,3,3,17,14,21,3,1,11,18,0,6,16
21,0,1,0,2,1,2,6,3,2,10,4,9,0,11,14,12,3,3,1,9,9,11,7,1,22,8,17,1
22,0,1,0,4,3,5,5,8,0,5,5,10,4,13,0,11,8,8,18,13,19,17,3,17,4,23,27,17
23,1,2,2,0,2,3,2,1,7,6,7,8,3,2,6,2,17,17,2,16,7,13,2,8,1,2,2,28
24,1,2,3,3,4,0,3,4,1,3,0,7,8,12,3,7,4,4,3,3,2,7,11,3,17,22,21,6
25,0,0,1,1,5,4,0,2,8,8,2,1,1,4,4,8,2,2,15,12,18,1,22,20,11,18,1,11
26,0,0,1,1,5,4,0,6,8,8,2,1,1,4,4,8,6,6,11,1,1,19,13,0,25,25,19,0
27,0,0,1,1,5,4,0,2,3,4,10,6,6,0,12,0,14,18,10,7,8,22,10,24,15,10,7,19
28,0,1,0,2,3,6,1,5,9,9,6,0,9,10,2,1,5,5,5,20,4,21,8,19,16,12,18,22
29,0,1,0,2,1,2,6,3,2,10,4,9,0,11,14,12,3,3,1,14,9,3,1,11,18,0,6,16
30,0,1,0,2,1,6,1,5,9,7,6,4,13,7,5,14,13,13,9,19,0,18,17,18,10,9,11,7
31,0,1,0,2,1,2,6,3,2,10,4,9,11,1,8,5,10,10,14,9,5,10,7,1,22,8,17,1
32,0,0,1,1,5,4,0,6,8,1,8,12,10,14,9,9,15,15,13,8,15,14,15,10,24,24,16,10
33,0,0,1,1,0,1,7,6,6,1,8,5,7,6,11,6,16,6,4,17,13,19,5,13,25,1,5,23
34,0,1,0,4,3,5,5,0,0,9,1,0,9,8,7,4,12,12,16,4,20,20,21,22,23,4,14,24
35,0,1,0,2,1,2,6,3,2,7,4,9,13,7,5,14,13,13,17,14,21,3,1,11,18,0,6,16
36,0,0,1,1,5,4,0,2,8,8,2,1,1,4,4,8,2,2,15,12,18,6,22,20,11,18,1,11
37,0,0,1,1,0,1,7,6,6,1,8,12,10,14,9,9,15,15,13,8,15,14,15,10,24,6,16,10
38,1,2,3,3,4,0,3,4,1,3,0,7,8,12,3,7,4,4,3,3,2,7,11,3,17,22,21,6
39,1,2,2,0,2,3,4,7,4,2,3,3,12,9,1,3,7,7,6,10,3,15,6,12,19,19,22,9
40,0,0,1,1,5,4,0,2,8,8,2,1,1,4,4,8,6,6,11,1,1,19,13,0,2,25,19,0
41,0,1,0,2,1,2,6,3,2,10,4,9,0,11,14,12,3,3,1,18,9,11,14,21,6,20,0,15
42,0,1,0,2,1,6,1,5,9,0,11,11,11,1,8,5,10,10,14,0,5,10,16,7,0,21,25,25
43,0,0,1,1,5,4,0,2,8,8,2,1,1,4,4,8,2,2,15,12,18,1,22,20,11,18,1,11
44,1,2,2,0,2,3,4,7,4,2,3,3,12,9,1,3,7,7,6,10,3,15,6,12,19,19,20,26
45,0,1,0,2,3,6,1,5,9,9,1,0,9,10,2,1,5,5,5,20,4,21,8,19,16,12,18,22
46,0,0,1,1,5,4,0,2,3,4,10,6,6,0,12,0,14,14,0,7,11,9,0,5,9,7,9,12
47,0,0,1,4,0,1,7,8,0,5,5,10,4,13,0,13,0,0,19,6,14,5,20,14,14,11,10,13
48,0,0,1,4,0,1,7,8,0,5,5,10,4,13,0,11,8,8,18,13,19,17,3,17,4,16,27,17
49,0,0,1,1,0,1,7,6,6,1,8,12,10,14,9,9,15,15,13,8,15,14,15,10,24,24,16,10
50,0,1,0,4,3,5,5,0,9,9,1,0,9,8,7,4,12,12,16,20,20,12,8,19,16,4,14,20
51,0,0,1,1,0,1,7,6,6,1,8,5,7,6,11,6,16,16,4,17,13,8,5,13,8,1,5,5
52,0,0,1,1,5,4,0,2,3,4,10,6,6,0,12,0,14,18,10,7,8,22,10,24,9,10,7,19
53,0,0,1,1,5,4,0,2,3,4,10,6,6,0,12,0,14,14,0,7,11,9,0,5,9,7,9,12
54,0,1,0,2,1,6,1,5,9,7,6,4,13,7,5,14,13,13,9,19,0,18,17,18,10,9,11,7
55,0,0,1,4,0,1,7,6,6,1,8,5,7,6,0,6,16,16,4,17,6,8,12,6,8,16,15,5
56,0,1,0,4,3,6,1,5,9,9,1,0,9,10,2,1,5,5,5,20,4,12,8,19,16,12,18,20
57,0,1,0,2,1,6,1,5,9,7,6,4,13,7,5,14,13,13,17,14,21,3,1,11,18,0,6,16
58,0,0,1,4,3,5,5,8,0,5,5,10,4,13,0,13,0,0,19,6,14,5,20,14,14,11,10,13
59,0,0,1,1,5,4,0,2,8,8,2,1,1,4,4,8,6,6,11,1,1,19,13,0,2,25,19,0
60,0,0,1,1,0,1,7,6,6,1,8,12,10,14,9,9,15,15,13,8,15,14,15,10,24,6,16,10
