,0,1
0,-0.39277868925970916,-0.2662460613864367
1,0.5814792179231377,2.186786629429932
2,-0.9759591974510189,2.532801274230557
3,-0.739145067952781,2.3857062846942823
4,1.0691596473701974,-0.3514556048745098
5,-1.2723065410665535,-0.1573059499990444
6,-0.8993015093970184,-0.5217736529746266
7,1.3150987345785017,2.2388245474673973
8,-0.24360189996491982,-0.5177513414492431
9,1.37958918216842,-0.4698097376303474
10,-0.8633351034264345,2.185634431707466
11,-1.3857922117324522,-0.6147862151634185
12,-1.121576776889045,2.0233247184086314
13,-0.9063715748370105,-0.2232460828859012
14,0.8324287047551789,-0.16860865317889245
15,-0.8167544318744873,2.1149659258116382
16,-1.390806199873323,-0.5316211809853624
17,0.9998818416850707,-0.3722831520115568
18,1.4538809759944178,-0.5321472246713563
19,-0.6365715999425007,-0.5512205712386508
20,-1.3775438403790916,-0.4006253655771643
21,-1.2911760903444502,-0.0783064252483978
22,-0.0665776353617453,-0.12501257658499942
23,-0.41302720093803597,2.4911878073363765
24,1.1255416651582242,2.2241726872863983
25,1.1422650379106076,-0.16013247995394148
26,0.9022997120830994,-0.27461141202263395
27,1.3707476091722657,-0.5571402812358127
28,-0.8105609527912013,-0.7067759365690148
29,-1.4745327683382692,-0.4297839315690303
30,-1.2183390748025602,-0.8184607139960829
31,-1.1753176131073761,-0.1281473840071785
32,0.89396815384652,-0.5245242237682315
33,0.730935803414705,-0.27718445313283413
34,-0.35419710928289794,-0.6076122015154122
35,-1.2616853631420175,-0.45046632433594513
36,1.129002678416376,-0.2911282953621396
37,0.6357264803839092,-0.6868339370670662
38,1.245820928893375,2.2179970003303504
39,-1.488614959520957,2.3786774254164085
40,0.9860262805480454,-0.3764486614389662
41,-1.4662843969849086,-0.21562308198277613
42,-0.9984297015385357,-0.3713216452151663
43,1.276399862782784,-0.16214265748257997
44,-1.1283703699582976,2.486980670529053
45,-0.7749611184177487,-0.6851644123189817
46,1.2139156501669097,-0.6466261567400492
47,0.08247853828809935,-0.741257017195103
48,0.15414824576469704,-0.23973649566606323
49,0.8199256397987467,-0.5187235213741163
50,-0.5467120895449257,-0.7544615634290247
51,0.49775597328422994,-0.08897030568539191
52,1.2920350288481908,-0.5384680659975367
53,1.2089016620260389,-0.5634611225619932
54,-1.061507115797204,-0.7289748384918469
55,0.3295732816772099,-0.3943785269441703
56,-0.6569633769983345,-0.9146159448290889
57,-1.1552616605438921,-0.46080752071940245
58,0.014163829668935809,-0.5807124944125356
59,0.9860262805480454,-0.3764486614389662
60,0.6415488790149788,-0.5655129274705454
61,-0.5166362580719188,-0.48710273686080385
62,0.3065934892027955,-0.5817690263668187
63,-1.1593158754448378,2.181323767909924
64,0.8739953881662549,-0.15611212489666426
65,0.3906027160089761,-0.5877118293933774
66,0.9022997120830994,-0.27461141202263395
67,0.698459972778008,-0.2588872224564907
68,0.44697782145383014,-0.4969997534734885
69,0.08318093437758056,2.6405950535396183
70,1.2581235151476815,-0.20997343871272228
71,-1.3769506387362977,-0.5274556715579529
72,-1.160275648684763,-0.3776424865413463
73,0.10123516082210539,-0.12780673122662425
74,-0.2679954521432618,-0.19300451438040878
75,0.6616806474621403,2.458078081496073
76,1.1490586309798603,-0.6237884320743633
77,-0.6371648015852946,-0.42439026525786183
78,-0.919717121214461,-0.3899938604534425
79,-0.5977216449671692,0.038890702300627154
80,1.0818288052216352,-0.09362948348552305
81,1.3598998012020673,2.548646959513936
82,-1.3460051332497576,-0.22179876893882405
83,0.8853758606285903,-0.6683915520205906
84,0.6758302881386582,-0.5858051788549572
85,-0.37506147233658066,-0.47943810857776503
86,-0.9335726823514864,-0.3941593698808519
87,1.1749901483255294,-0.23496649527717872
88,0.09343554070498494,-0.3383618812293413
89,-0.7347469311872659,-0.326718525268939
90,0.7548193408334725,-0.43934901206153687
91,1.338615700400138,-0.6091365718933646
92,-1.104260202493868,-0.48781075481249747
93,1.2685180630265547,2.309493053363225
94,-0.5431078109092665,-0.14893330376431174
95,-0.349183121142027,-0.6907772356934683
96,-1.0217200373145094,-0.3359873922672522
97,-1.563273324944086,-0.24478164797464197
98,1.174170316637073,2.704490677116458
99,1.2490553121058645,2.5153228840946604
100,-0.7610223703975043,-0.6452469407322293
101,-0.4947475344289379,-0.6000927276025055
102,-1.2100907034491997,-0.6042998644098287
103,-0.811747356076789,-0.45311532460743753
104,-1.0777354835054047,-0.22581912399610127
105,-0.4876855663611653,-0.13227126605467415
106,-0.47231110127224063,2.6918833262454767
107,-1.5676941114421634,-0.28844691977737463
108,-1.3586742911011953,-0.4796248903278111
109,0.5566699781952649,-0.597868200494895
110,-0.717399609687307,-0.8481129483606705
111,0.587615483681805,-0.29221129787576605
112,-0.6893526629209064,-0.1437264192031896
113,-0.6896884874132564,-0.8397819295058517
114,1.144044642838989,-0.5406233978963073
115,0.5676269806121508,-0.1949730645291338
116,0.4839004121472046,-0.0931358151128013
117,0.9117344867220476,-0.31411117439795755
118,-1.3598606943867833,-0.2259642783662335
119,-0.6823929769566482,-0.6996711181298487
120,0.15439752554292158,-0.2962732803129571
121,0.6492381196563651,-0.6123749063057617
122,1.3153253646241643,-0.5738023189454504
123,-1.17591081475017,-0.0013170780263898373
