,mean_fit_time,mean_test_score,mean_train_score,batch_size,hidden_layer_sizes,learning_rate_init,momentum,random_state,best_match_batch_size,best_match_hidden_layer_sizes,best_match_learning_rate_init,best_match_momentum,best_match_random_state
0,0.8250193119049072,-0.13169538639739956,-0.1294440175767654,8,"(16,)",1e-04,1e-04,1,True,False,False,True,True
1,0.7978758335113525,-0.13169538639739956,-0.1294440175767654,8,"(16,)",1e-04,0.00097162795,1,True,False,False,False,True
2,0.7776041507720948,-0.13169538639739956,-0.1294440175767654,8,"(16,)",1e-04,0.009440608,1,True,False,False,False,True
3,0.7390117645263672,-0.13169538639739956,-0.1294440175767654,8,"(16,)",1e-04,0.09172759,1,True,False,False,False,True
4,0.7586467266082764,-0.13169538639739956,-0.1294440175767654,8,"(16,)",1e-04,0.8912509,1,True,False,False,False,True
5,0.45783143043518065,-0.12775738177365467,-0.12633671371519437,8,"(16,)",0.0005623413,1e-04,1,True,False,True,True,True
6,0.470440149307251,-0.12775738177365467,-0.12633671371519437,8,"(16,)",0.0005623413,0.00097162795,1,True,False,True,False,True
7,0.4722906112670898,-0.12775738177365467,-0.12633671371519437,8,"(16,)",0.0005623413,0.009440608,1,True,False,True,False,True
8,0.46153621673583983,-0.12775738177365467,-0.12633671371519437,8,"(16,)",0.0005623413,0.09172759,1,True,False,True,False,True
9,0.45472397804260256,-0.12775738177365467,-0.12633671371519437,8,"(16,)",0.0005623413,0.8912509,1,True,False,True,False,True
10,0.6628023147583008,-0.08068917637719018,-0.07428944550428343,8,"(16,)",0.0031622776,1e-04,1,True,False,False,True,True
11,0.6526581764221191,-0.08068917637719018,-0.07428944550428343,8,"(16,)",0.0031622776,0.00097162795,1,True,False,False,False,True
12,0.6618440628051758,-0.08068917637719018,-0.07428944550428343,8,"(16,)",0.0031622776,0.009440608,1,True,False,False,False,True
13,0.6665304660797119,-0.08068917637719018,-0.07428944550428343,8,"(16,)",0.0031622776,0.09172759,1,True,False,False,False,True
14,0.6682323932647705,-0.08068917637719018,-0.07428944550428343,8,"(16,)",0.0031622776,0.8912509,1,True,False,False,False,True
15,0.8237597465515136,-0.07994495817661842,-0.06538291114118114,8,"(16,)",0.017782794,1e-04,1,True,False,False,True,True
16,0.8561889171600342,-0.07994495817661842,-0.06538291114118114,8,"(16,)",0.017782794,0.00097162795,1,True,False,False,False,True
17,0.9510135650634766,-0.07994495817661842,-0.06538291114118114,8,"(16,)",0.017782794,0.009440608,1,True,False,False,False,True
18,0.9115447044372559,-0.07994495817661842,-0.06538291114118114,8,"(16,)",0.017782794,0.09172759,1,True,False,False,False,True
19,0.8979959487915039,-0.07994495817661842,-0.06538291114118114,8,"(16,)",0.017782794,0.8912509,1,True,False,False,False,True
20,0.5774854183197021,-0.09179448922614634,-0.0864706889240411,8,"(16,)",0.1,1e-04,1,True,False,False,True,True
21,0.5727153301239014,-0.09179448922614634,-0.0864706889240411,8,"(16,)",0.1,0.00097162795,1,True,False,False,False,True
22,0.5532998085021973,-0.09179448922614634,-0.0864706889240411,8,"(16,)",0.1,0.009440608,1,True,False,False,False,True
23,0.5464344978332519,-0.09179448922614634,-0.0864706889240411,8,"(16,)",0.1,0.09172759,1,True,False,False,False,True
24,0.5374879837036133,-0.09179448922614634,-0.0864706889240411,8,"(16,)",0.1,0.8912509,1,True,False,False,False,True
25,0.7885365009307861,-0.0982639543189043,-0.09702561526223336,8,"(32,)",1e-04,1e-04,1,True,False,False,True,True
26,0.8155034065246582,-0.0982639543189043,-0.09702561526223336,8,"(32,)",1e-04,0.00097162795,1,True,False,False,False,True
27,0.8209574222564697,-0.0982639543189043,-0.09702561526223336,8,"(32,)",1e-04,0.009440608,1,True,False,False,False,True
28,0.85204176902771,-0.0982639543189043,-0.09702561526223336,8,"(32,)",1e-04,0.09172759,1,True,False,False,False,True
29,0.9158062934875488,-0.0982639543189043,-0.09702561526223336,8,"(32,)",1e-04,0.8912509,1,True,False,False,False,True
30,0.9248940467834472,-0.08144072142758109,-0.07568561840077308,8,"(32,)",0.0005623413,1e-04,1,True,False,True,True,True
31,0.8631408214569092,-0.08144072142758109,-0.07568561840077308,8,"(32,)",0.0005623413,0.00097162795,1,True,False,True,False,True
32,0.9281603336334229,-0.08144072142758109,-0.07568561840077308,8,"(32,)",0.0005623413,0.009440608,1,True,False,True,False,True
33,0.9279314994812011,-0.08144072142758109,-0.07568561840077308,8,"(32,)",0.0005623413,0.09172759,1,True,False,True,False,True
34,0.9572741508483886,-0.08144072142758109,-0.07568561840077308,8,"(32,)",0.0005623413,0.8912509,1,True,False,True,False,True
35,0.6135104656219482,-0.07908630571972732,-0.07146810660627187,8,"(32,)",0.0031622776,1e-04,1,True,False,False,True,True
36,0.6535056114196778,-0.07908630571972732,-0.07146810660627187,8,"(32,)",0.0031622776,0.00097162795,1,True,False,False,False,True
37,0.6604773998260498,-0.07908630571972732,-0.07146810660627187,8,"(32,)",0.0031622776,0.009440608,1,True,False,False,False,True
38,0.5933374404907227,-0.07908630571972732,-0.07146810660627187,8,"(32,)",0.0031622776,0.09172759,1,True,False,False,False,True
39,0.6562124252319336,-0.07908630571972732,-0.07146810660627187,8,"(32,)",0.0031622776,0.8912509,1,True,False,False,False,True
40,0.664625883102417,-0.08539628454562154,-0.07047617664375146,8,"(32,)",0.017782794,1e-04,1,True,False,False,True,True
41,0.675974178314209,-0.08539628454562154,-0.07047617664375146,8,"(32,)",0.017782794,0.00097162795,1,True,False,False,False,True
42,0.7418764591217041,-0.08539628454562154,-0.07047617664375146,8,"(32,)",0.017782794,0.009440608,1,True,False,False,False,True
43,0.6709187984466553,-0.08539628454562154,-0.07047617664375146,8,"(32,)",0.017782794,0.09172759,1,True,False,False,False,True
44,0.6810974597930908,-0.08539628454562154,-0.07047617664375146,8,"(32,)",0.017782794,0.8912509,1,True,False,False,False,True
45,0.6965498924255371,-0.09371188209234631,-0.08350644962637783,8,"(32,)",0.1,1e-04,1,True,False,False,True,True
46,0.6576977729797363,-0.09371188209234631,-0.08350644962637783,8,"(32,)",0.1,0.00097162795,1,True,False,False,False,True
47,0.6681614875793457,-0.09371188209234631,-0.08350644962637783,8,"(32,)",0.1,0.009440608,1,True,False,False,False,True
48,0.6667079448699951,-0.09371188209234631,-0.08350644962637783,8,"(32,)",0.1,0.09172759,1,True,False,False,False,True
49,0.6738505840301514,-0.09371188209234631,-0.08350644962637783,8,"(32,)",0.1,0.8912509,1,True,False,False,False,True
50,0.5619424343109131,-0.1969686023810727,-0.19623783749616208,8,"(64,)",1e-04,1e-04,1,True,False,False,True,True
51,0.5864632606506348,-0.1969686023810727,-0.19623783749616208,8,"(64,)",1e-04,0.00097162795,1,True,False,False,False,True
52,0.6027411937713623,-0.1969686023810727,-0.19623783749616208,8,"(64,)",1e-04,0.009440608,1,True,False,False,False,True
53,0.5991373062133789,-0.1969686023810727,-0.19623783749616208,8,"(64,)",1e-04,0.09172759,1,True,False,False,False,True
54,0.5934670448303223,-0.1969686023810727,-0.19623783749616208,8,"(64,)",1e-04,0.8912509,1,True,False,False,False,True
