,mean_fit_time,mean_test_score,mean_train_score,batch_size,hidden_layer_sizes,learning_rate_init,momentum,random_state,best_match_batch_size,best_match_hidden_layer_sizes,best_match_learning_rate_init,best_match_momentum,best_match_random_state
0,1.2342705726623535,-0.11595637047010432,-0.11512541910184024,8,"(16,)",1e-04,1e-04,1,True,False,False,True,True
1,1.2380486011505127,-0.11595637047010432,-0.11512541910184024,8,"(16,)",1e-04,0.00097162795,1,True,False,False,False,True
2,1.2529685020446777,-0.11595637047010432,-0.11512541910184024,8,"(16,)",1e-04,0.009440608,1,True,False,False,False,True
3,1.245212936401367,-0.11595637047010432,-0.11512541910184024,8,"(16,)",1e-04,0.09172759,1,True,False,False,False,True
4,1.2565015792846679,-0.11595637047010432,-0.11512541910184024,8,"(16,)",1e-04,0.8912509,1,True,False,False,False,True
5,0.9457362174987793,-0.08861125510139264,-0.08296989111557053,8,"(16,)",0.0005623413,1e-04,1,True,False,False,True,True
6,0.9543231964111328,-0.08861125510139264,-0.08296989111557053,8,"(16,)",0.0005623413,0.00097162795,1,True,False,False,False,True
7,0.9476841926574707,-0.08861125510139264,-0.08296989111557053,8,"(16,)",0.0005623413,0.009440608,1,True,False,False,False,True
8,0.941226863861084,-0.08861125510139264,-0.08296989111557053,8,"(16,)",0.0005623413,0.09172759,1,True,False,False,False,True
9,0.9501513481140137,-0.08861125510139264,-0.08296989111557053,8,"(16,)",0.0005623413,0.8912509,1,True,False,False,False,True
10,0.7096535205841065,-0.0791164052673506,-0.073637090507685,8,"(16,)",0.0031622776,1e-04,1,True,False,False,True,True
11,0.7082989692687989,-0.0791164052673506,-0.073637090507685,8,"(16,)",0.0031622776,0.00097162795,1,True,False,False,False,True
12,0.6982353687286377,-0.0791164052673506,-0.073637090507685,8,"(16,)",0.0031622776,0.009440608,1,True,False,False,False,True
13,0.6972282409667969,-0.0791164052673506,-0.073637090507685,8,"(16,)",0.0031622776,0.09172759,1,True,False,False,False,True
14,0.6987297534942627,-0.0791164052673506,-0.073637090507685,8,"(16,)",0.0031622776,0.8912509,1,True,False,False,False,True
15,0.8592362880706788,-0.0815250588126333,-0.07191877353474174,8,"(16,)",0.017782794,1e-04,1,True,False,True,True,True
16,0.844301414489746,-0.0815250588126333,-0.07191877353474174,8,"(16,)",0.017782794,0.00097162795,1,True,False,True,False,True
17,0.8539942264556885,-0.0815250588126333,-0.07191877353474174,8,"(16,)",0.017782794,0.009440608,1,True,False,True,False,True
18,0.8401189327239991,-0.0815250588126333,-0.07191877353474174,8,"(16,)",0.017782794,0.09172759,1,True,False,True,False,True
19,0.8676663398742676,-0.0815250588126333,-0.07191877353474174,8,"(16,)",0.017782794,0.8912509,1,True,False,True,False,True
20,0.7442030429840087,-0.10324406006334183,-0.08817489202773787,8,"(16,)",0.1,1e-04,1,True,False,False,True,True
21,0.7215372562408447,-0.10324406006334183,-0.08817489202773787,8,"(16,)",0.1,0.00097162795,1,True,False,False,False,True
22,0.7209003925323486,-0.10324406006334183,-0.08817489202773787,8,"(16,)",0.1,0.009440608,1,True,False,False,False,True
23,0.7285037994384765,-0.10324406006334183,-0.08817489202773787,8,"(16,)",0.1,0.09172759,1,True,False,False,False,True
24,0.7622639179229737,-0.10324406006334183,-0.08817489202773787,8,"(16,)",0.1,0.8912509,1,True,False,False,False,True
25,1.253368091583252,-0.09064565214398154,-0.08789925384169364,8,"(32,)",1e-04,1e-04,1,True,False,False,True,True
26,1.171384906768799,-0.09064565214398154,-0.08789925384169364,8,"(32,)",1e-04,0.00097162795,1,True,False,False,False,True
27,1.1859309673309326,-0.09064565214398154,-0.08789925384169364,8,"(32,)",1e-04,0.009440608,1,True,False,False,False,True
28,1.1841886043548584,-0.09064565214398154,-0.08789925384169364,8,"(32,)",1e-04,0.09172759,1,True,False,False,False,True
29,1.186919355392456,-0.09064565214398154,-0.08789925384169364,8,"(32,)",1e-04,0.8912509,1,True,False,False,False,True
30,0.6915827751159668,-0.08453278228180801,-0.08141519423826177,8,"(32,)",0.0005623413,1e-04,1,True,False,False,True,True
31,0.6860981941223144,-0.08453278228180801,-0.08141519423826177,8,"(32,)",0.0005623413,0.00097162795,1,True,False,False,False,True
32,0.7060034275054932,-0.08453278228180801,-0.08141519423826177,8,"(32,)",0.0005623413,0.009440608,1,True,False,False,False,True
