,Cumulative Explianed Variance,Explianed Variance Ratio,Eigen values
1,0.41766473652729524,0.41766473652729524,108.1551490957314
2,0.5613173045923889,0.14365256806509374,63.42931084127477
3,0.6910002927823944,0.12968298819000548,60.26633762090959
4,0.812268500643859,0.12126820786146468,58.27828667330588
5,0.8764108102565291,0.06414230961267006,42.384356374988634
6,0.9392118605076055,0.06280105025107643,41.93887235467696
7,0.9999999999999997,0.06078813949239417,41.26128236935291
