,0,1,2,3,4,5,6
0,0.666551311993565,-0.27130317844444135,-0.8121179741589056,-1.3005666799239153,-0.4004702204731467,-1.5799654245184214,0.557064635917403
1,-0.9530582608233897,2.199148257258319,1.5885515966514578,0.48013540728221477,1.5094005652231182,-0.7603085016180069,0.6768674312785304
2,1.7163055668556715,2.5289224355615656,-0.42994194851324313,-1.6088326242202928,0.11085076504845524,0.08846194454869276,0.05526214097095476
3,1.3086418875515575,2.384039928862484,0.8115116208623444,0.648081262683809,1.2509583831068751,-0.08482480782157399,-1.1911514780629504
4,-1.834623806134615,-0.34061655457873663,-0.04367937405286735,0.8899299276398163,-0.022229181381373978,-0.024524335836258165,0.0048200495801048885
5,2.1723872532847577,-0.17176963341413642,-1.347805322619594,-0.18938431705488148,0.0011697178295699152,0.023628017173450956,-0.005708948494284232
6,1.5277800785321418,-0.5331135474478826,0.4417432758174366,1.5190935733309816,0.6454008880994144,0.896300465632868,1.3115775008905797
7,-2.206396996745716,2.259420872311038,1.4671155281978838,-0.11717998412408287,0.08097770530047965,0.019188795308454815,0.07221033787486368
8,0.4067629314588116,-0.5218467154534339,0.3599644721584879,-1.7051630255559096,-0.409141284126669,-1.6228482784076443,0.5512673163562216
9,-2.3676119559844446,-0.4558679311046107,0.22800672635399774,-0.5560365511085128,-0.019664042548557917,-0.035719607820866285,-0.017018431521915803
10,1.5172142729517673,2.182053946266295,1.2966389237277849,-1.679719541665127,0.0963007961015646,0.02577914263820156,0.05468127490037848
11,2.3578156405033224,-0.6317459458472806,1.2325212958947447,1.0860179878091556,-0.02524853241895504,-0.068767481886586,0.014359592264166094
12,1.9556939065767969,2.0164539571856333,2.4660669851836783,-0.08794663804832345,0.08089780690958275,-0.015154376731238891,0.07914165381362252
13,1.5454837571681288,-0.23385214557288753,-0.6910657839719537,1.271643118040819,1.1489788304839808,-0.12919197551209574,-1.2643527569848112
14,-1.4264298363487555,-0.159883942711128,-0.7463470963046138,1.8545258234371533,-0.019473846592852565,0.0018543029960271424,0.019239322581163273
15,1.4362429044597986,2.111707132777911,1.620538736326822,-1.8177839167640832,0.0939934222701763,0.013904283872497961,0.05268125635749381
16,2.367952781433882,-0.5484100629599498,0.7933221766334092,0.9881954612650533,-0.021155392856576707,-0.05293007849310007,0.012751374790305898
17,-1.7165667601989334,-0.3622650035769816,0.14848613705096364,1.2830747637115798,-0.02520545759969073,-0.031128576882562025,0.01083377627467956
18,-2.495806142850686,-0.5175553649936967,0.47504033451150274,-0.8513588606361743,-0.020780905892619498,-0.04495277016804836,-0.02142394074263039
19,1.0780195296291875,-0.5597421469562749,0.9968922150786074,0.3986255299018649,-0.4217152913868643,-1.64399462487346,0.5833359683719799
20,2.347741379049017,-0.41691170392948,0.0768738444102571,0.7235182206273713,-0.014122800647514212,-0.02719270108898022,0.008534930571143224
21,2.2061358034024536,-0.09276344032645453,-1.748571339660163,-0.20857787638463013,0.004667602148284921,0.03814457235767591,-0.006114420629229471
22,0.11148059023102276,-0.12608701546339077,-0.9362084274739833,0.09848717791858529,-1.8356250059342447,-0.7985187930721767,-0.01733475901183852
23,0.7530408753072693,2.4934059866750067,0.1486353204234269,-1.174374662175131,-1.3270593552011642,0.8435299371626522,-0.5335565269593453
24,-1.8825744022540962,2.2426380014594423,1.7663628485475602,0.8953998099976275,0.07498832929221366,0.009276046180177485,0.08764329121328533
25,-1.9560179793963135,-0.14796665000618126,-1.1526762259001344,0.22251107126549607,-0.010471370794637341,0.015075560206278057,-0.005612857401105133
26,-1.5478868890867084,-0.2654041629437037,-0.26049737740605905,1.647429260788719,-0.022934907339934977,-0.015957985152528147,0.01623929476683643
27,-2.3541376877278677,-0.5435335037915906,0.7056389478360999,-0.379585057350058,-0.02435243735459947,-0.05287785942361293,-0.014207468709140761
28,1.3725744756764928,-0.7176399607681403,1.3283590117565602,1.3311905700122957,0.6384419430336171,0.8639716223000876,1.3089829452111978
29,2.5130212433589714,-0.44721953252702296,0.3459055599556209,1.2739209911278415,-0.018289587353157624,-0.0364386385538056,0.016954147943547812
30,2.0676787166531443,-0.8341270067131343,2.1273545292503226,0.5145669280835824,-0.030980143425793208,-0.10175036176517506,0.005954045957682381
31,2.007107388974804,-0.14146180481659354,-1.616837038164957,-0.7397870875553502,0.005336504535213326,0.03287395463827617,-0.014128165866688707
32,-1.5383429181141488,-0.5160885100300314,0.35636422695458986,-1.2115807547309363,-1.1769235919583172,0.08937534758784756,1.254058302492706
33,-1.2549431283922587,-0.26987466282068767,-0.7772851171420394,-0.7283554418845891,-1.168847783548458,0.13093735326781006,1.261058367392802
34,0.5941644966018801,-0.6131720168537012,0.7224871579479931,-1.0410967299607465,1.1446954949658972,-0.1826032897224751,-1.2990022936140302
