,0,1,2,3,4,5,6,7
63,-6.676943,5.023321,5.7498474,1.2237527,-4.010927,1.4028504,-0.81757224,-0.2571411
64,-7.506973,3.146235,3.4914186,1.1698025,-2.626386,-0.32088935,1.3397784,-0.72800905
65,-6.676943,5.023321,5.7498474,1.2237527,-4.010927,1.4028504,-0.81757224,-0.2571411
66,-7.068989,4.086092,3.795265,1.0381584,-2.6034853,1.4942127,-0.95622766,-0.5387014
67,-6.9062295,4.7913637,4.6767426,0.3490623,0.57858646,1.3660876,-1.2316982,-0.9964778
68,-6.9898095,1.3293437,3.7003286,3.4488564,-2.0835044,-0.29905093,3.789179,-0.48328707
69,-10.797493,1.1345944,-4.3132834,0.3095085,-1.2311089,2.7004426,0.21957701,1.6029688
70,-7.116601,1.5770264,2.0340068,1.7977324,-1.1569116,-1.5706824,2.171148,-1.3889966
71,-6.781867,2.4535608,2.4419546,3.5381796,-1.5755634,-0.9083053,2.7315068,-1.2633439
72,-9.403823,3.182367,0.2262687,0.2550375,0.45723683,-0.90729344,-1.6913793,-0.9100835
73,-6.5194435,4.699262,7.1771936,1.7273093,-3.9353585,1.1264088,-0.13103901,-0.9320502
74,-7.1747675,3.7106082,6.2994685,1.1457918,-2.5496752,1.0323088,0.48473987,0.43189994
75,-7.090433,4.4190235,4.0092087,2.839581,-2.9388554,0.79460096,1.9527539,-1.0326545
76,-6.9898095,1.3293437,3.7003286,3.4488564,-2.0835044,-0.29905093,3.789179,-0.48328707
77,-7.3273244,3.132421,4.9523087,1.9819074,-3.334393,2.3836143,1.7583597,1.4167578
78,-8.162569,3.2596452,1.0749377,2.520603,-0.9253689,-0.7469779,-0.23490608,-0.57101655
79,-7.1013165,2.1760378,3.0506732,1.548473,-1.311153,-1.1593235,2.588739,-1.1863925
80,-6.416489,4.9458904,6.735051,1.8758755,-3.7086742,1.1300389,-0.34197772,-0.93982375
81,-7.1013165,2.1760378,3.0506732,1.548473,-1.311153,-1.1593235,2.588739,-1.1863925
82,-7.1013165,2.1760378,3.0506732,1.548473,-1.311153,-1.1593235,2.588739,-1.1863925
83,-8.843243,3.0879865,-0.7222118,1.978437,-0.7790208,-0.79453516,-0.02256757,-0.29227895
84,-11.035513,2.420771,-1.864982,0.25091314,-0.8784524,0.41334546,-0.45599025,0.66506857
85,-9.103651,3.3333259,-0.53141344,2.4067323,-1.0363324,-0.34386158,0.04210925,-0.09651487
86,-10.229721,3.4813178,0.3282792,0.2070288,-1.2231996,0.92962855,-1.9531273,-0.67561764
87,-8.857935,2.944781,-0.37318558,2.0374336,-0.94880426,-1.077172,-0.046916068,-0.530187
88,-8.346007,3.8718789,3.4335518,1.9381022,-1.6643636,-0.3082205,-0.48524913,-1.1965885
89,-8.888655,-2.1479108,-3.5908937,-1.2958764,-2.3531704,3.0053277,2.4381304,1.2395538
90,-6.416489,4.9458904,6.735051,1.8758755,-3.7086742,1.1300389,-0.34197772,-0.93982375
91,-7.395287,1.7575219,4.7188606,0.07967663,-1.4629278,-0.43697953,-0.7070188,-1.0231724
92,-7.95068,2.6355789,2.9260345,-0.28297904,-0.013363361,1.2024882,-1.15284,-0.9857301
93,-6.6948004,3.9222198,6.3286986,0.6042601,-3.8788898,1.6955142,-1.4668937,-0.9551357
94,-6.0431247,2.8815448,6.211113,1.6907433,-3.8081694,0.37293136,-1.1683214,0.6160977
95,-7.3070393,5.6108027,-4.524953,-4.09237,-1.5225921,2.675451,-0.14577913,-1.697937
96,-6.8426447,3.9488633,4.730922,0.98103815,-2.801599,1.8745775,-1.3205171,-0.87661225
97,-6.8426447,3.9488633,4.730922,0.98103815,-2.801599,1.8745775,-1.3205171,-0.87661225
98,-10.5749855,4.211815,1.8237214,-0.6532617,-1.2039886,1.879413,-2.2603502,-0.88366973
99,-7.3070393,5.6108027,-4.524953,-4.09237,-1.5225921,2.675451,-0.14577913,-1.697937
100,-6.8015804,-0.6981356,1.4546366,0.15976068,-0.7946244,-1.6959968,-0.94780755,-1.7363646
101,-6.356185,4.3587275,5.281153,0.95578504,-3.273625,1.7509781,-1.165914,-1.185299
102,-7.092961,3.8701534,4.3114104,0.6888526,-2.8837643,1.8854694,-1.2586544,-1.0470617
103,-11.304497,2.612001,-0.7851944,-0.7801244,-0.9790459,0.49886656,-1.2758079,-0.08013145
104,-7.065924,1.6381805,2.3542156,1.2828734,-1.53886,-1.2099656,0.7308975,-1.4837725
105,-7.1085157,2.8343716,2.9871302,0.59198594,-2.4181397,-0.1653701,0.33234948,-0.66474915
106,-6.4653997,3.8298347,5.426594,1.3790107,-3.0879564,0.37072366,-0.63056684,-0.83410704
107,-8.188816,2.5535154,6.254787,-0.19167405,1.116806,1.1066898,-0.8969097,-0.08683711
108,-6.133624,4.333575,5.530328,0.82008415,-3.5546227,1.6996263,-1.4744012,-1.6935775
109,-7.987729,3.7225528,1.9926257,1.8350551,-1.3401285,-0.3713957,-1.5827718,-1.2909491
110,-8.120836,3.7201455,2.1600988,1.871311,-1.3512318,-0.45115578,-1.5146354,-1.1739932
111,-10.904881,2.8003962,-1.2273667,-0.8191886,-0.025221527,1.0978196,-1.4895391,0.647728
112,-7.1036553,3.170526,3.1314318,1.6857363,-2.7352345,-0.29334843,1.2982047,-0.76457334
113,-7.8582673,4.359811,1.9509363,1.4693265,-0.8210384,1.351659,-1.6248171,-1.2635143
114,-9.798561,6.0907297,0.45441872,3.0674407,0.41551736,1.2231952,1.4234194,0.88235754
115,-7.0621467,3.1224551,4.638066,0.9543724,-2.7338219,0.3388828,-0.27669746,-0.33876085
116,-9.505613,1.7708632,-2.6483111,0.19433022,-0.4246986,0.7595314,-1.1863033,0.80783236
117,-7.177371,4.3684254,4.9682016,1.3958602,-2.430725,1.453871,-0.59960127,-1.6123445
118,-10.992514,0.34651518,-4.228978,-0.6805475,-1.3763483,2.3612323,0.21683311,0.8916545
119,-8.956521,4.1922226,2.1539903,2.8456933,-1.2132659,0.16812932,-0.54291964,-0.65031993
120,-9.336931,0.61611414,-5.0800257,-3.8140454,-2.574479,1.9297292,1.3201088,-0.038607404
121,-8.669149,0.98454225,-1.4449773,-4.778378,-2.75358,2.9356112,-0.3049357,0.7220096
122,-6.657187,2.6116464,4.510845,2.077428,-2.4983134,-0.4976908,1.3574728,-1.0553277
123,-8.669149,0.98454225,-1.4449773,-4.778378,-2.75358,2.9356112,-0.3049357,0.7220096
124,-9.336931,0.61611414,-5.0800257,-3.8140454,-2.574479,1.9297292,1.3201088,-0.038607404
125,-10.245124,-1.1776597,-4.301994,0.15766,-0.92431784,1.9922805,0.65828013,0.09417279
126,-10.888009,4.1033087,1.720162,-0.3184446,-2.2677402,1.5977618,-1.7887173,-0.61728406
127,-9.031318,3.3935826,2.6976426,1.2572647,-1.8891087,-0.4927169,-1.5097959,-0.915087
128,-7.445657,4.2930536,5.1446524,0.28629404,-4.0875797,3.2823615,-1.6996791,-0.77019465
129,-6.657187,2.6116464,4.510845,2.077428,-2.4983134,-0.4976908,1.3574728,-1.0553277
130,-8.600709,3.3679347,0.54946506,1.0232282,-0.39713794,-0.54129124,-1.6281755,-0.71176827
131,-6.2015285,1.8324915,6.909369,1.3408856,-3.0436375,1.3022946,-0.95985734,-0.26719758
132,-6.445562,3.9539099,6.051187,0.53805834,-3.5089188,0.45682275,-1.455627,-1.3702109
133,-6.5429764,3.930153,4.000272,1.9627287,-2.4432132,0.49639404,1.0045005,-0.7234558
134,-6.445562,3.9539099,6.051187,0.53805834,-3.5089188,0.45682275,-1.455627,-1.3702109
135,-9.115618,4.341612,0.1054135,1.2054963,-1.1568329,0.68069005,-1.9245906,0.035379425
136,-6.3882914,3.0130801,5.371065,1.3489531,-3.1693258,0.34496605,-0.9308247,0.6551459
137,-6.5429764,3.930153,4.000272,1.9627287,-2.4432132,0.49639404,1.0045005,-0.7234558
138,-9.831496,2.4983785,-0.556015,-0.50397384,0.09239745,-1.5234836,-1.6207738,-0.6617287
139,-6.110455,3.728251,7.092656,2.0147164,-3.3452213,0.32615137,0.010349721,-0.7000633
140,-6.382697,3.2960756,5.94179,1.3363035,-3.1367745,0.4905523,-0.30209672,-0.6099285
141,-6.9407635,5.3916874,8.546216,0.734244,-5.0705676,2.820382,-1.7390016,-0.33911785
142,-7.175493,2.3400733,3.9122996,0.57215106,-2.434812,-0.46996808,0.1833551,-0.7777637
143,-8.835224,-2.454389,-3.4263554,0.7698693,-0.987087,0.7979647,2.2921553,-0.05371736
144,-11.033672,4.008863,1.2890478,-0.7405895,-2.1346655,2.0342665,-1.7705742,-0.83789086
145,-6.0189342,4.3699746,5.3707576,2.1032329,-3.0719094,1.1486322,-0.59224594,-1.2079802
146,-9.598318,3.5204911,3.1252832,1.705417,-1.4653263,-0.6622821,-0.7411071,-0.7666644
147,-9.725846,2.937821,2.4149942,0.45217443,-1.1459436,-0.20247436,-1.6525922,-0.85725343
148,-6.233933,3.854412,5.9249673,1.1052115,-3.198674,0.84363055,-0.9454707,-0.6451566
149,-6.233933,3.854412,5.9249673,1.1052115,-3.198674,0.84363055,-0.9454707,-0.6451566
150,-8.284225,6.5779877,3.8940156,-3.7286024,10.592997,-0.01720357,2.4124177,0.5833093
151,-10.648776,0.5737579,-2.6747613,-0.44365326,-0.4097622,0.7500524,-0.12861013,0.74077326
152,-6.6719174,3.1377199,4.1898465,1.9123988,-2.558326,-0.26449108,0.4624331,-0.9576032
153,-6.562564,-0.26781368,-0.717389,2.5519893,-0.40557867,-1.7150531,0.4701618,-0.5594638
154,-7.160557,2.3749695,4.9267373,1.0394715,-3.6661415,2.0532207,-0.71443886,1.3290981
155,-9.486848,2.930265,2.111388,0.8656617,-1.228924,-0.80433,-1.3381786,-0.16266294
156,-9.319931,4.904832,1.7766812,1.1016207,-1.030451,1.7160127,-2.114777,-1.2009747
157,-6.6719174,3.1377199,4.1898465,1.9123988,-2.558326,-0.26449108,0.4624331,-0.9576032
158,-6.6124525,4.3457556,4.4403872,0.7115195,-3.5085225,0.94884247,-1.7300301,-0.7688069
159,-7.745981,2.3922746,2.7513883,0.43324214,-1.5858785,0.87696546,-0.8588177,-1.377491
160,-10.229253,2.934822,1.3376801,0.40113097,-0.90981007,0.08713722,-1.6022038,-0.5013446
161,-6.1737876,2.2404802,5.5958242,1.4821534,-2.6357405,-0.002790928,-1.1154727,-0.41686955
162,-5.383456,4.896693,2.1036377,-1.0460842,0.41278204,2.9188366,-2.39593,2.825677
163,-6.5213614,3.3128345,5.63684,1.213262,-3.0153146,0.14042813,0.07279873,-1.5938275
164,-8.36238,3.3289232,3.7012978,2.0250747,-2.3844264,-0.700001,0.75733364,-1.4013338
165,-7.534095,2.5975885,3.8754113,0.69319534,-2.2025597,1.778982,-1.0732421,-1.2288071
166,-8.107412,-2.1124406,2.358359,1.7908218,-1.7683203,2.2055857,2.0054188,0.42905512
167,-6.519436,3.5852845,5.151498,1.406575,-2.9451196,-0.14258528,-0.81862086,-1.1275089
168,-11.324214,3.7631247,-0.026360065,-1.8493556,-1.8305855,3.1322956,-1.7415673,-0.10434428
169,-6.0980115,3.815295,6.525272,1.3776171,-3.300415,0.6949456,-1.1273803,-1.4773197
170,-8.653136,3.8443117,3.1362417,2.566793,-1.5925016,-0.045914292,-0.17739803,-0.620311
171,-6.3218017,4.3260393,5.114832,2.1645708,-2.9669962,0.9378176,0.08979207,-1.4511769
172,-7.010045,2.3071096,3.8908985,1.3180548,-2.263813,-0.8773086,0.8813751,-0.93036175
173,-6.7809234,3.1115808,4.248179,1.9339824,-2.2232716,-0.2491535,0.90086204,-1.3904724
174,-10.225102,4.5330477,3.6345882,0.45517713,-1.8807263,1.3282137,-1.4137022,-0.9683302
175,-7.948265,3.3427813,3.379456,1.8157604,-1.5238011,-1.1406643,-0.680934,-1.1467309
176,-7.027049,2.2858317,4.230608,2.9720397,-2.1980286,-0.7508218,3.0124393,-1.0590837
177,-10.225102,4.5330477,3.6345882,0.45517713,-1.8807263,1.3282137,-1.4137022,-0.9683302
178,-10.831068,4.272211,2.0918605,0.6721457,-2.0036342,1.50426,-0.9406005,-1.0229259
179,-5.262829,5.293829,3.2044249,0.19028097,-4.9128904,-1.2518786,0.8093204,-1.067435
180,-6.854684,1.6209961,3.8252678,2.3016958,-2.1963487,-0.34248984,2.3703403,-0.44206858
181,-7.7168517,3.831804,5.34969,1.7259831,-1.0047727,-0.048607826,2.8305187,-1.1477166
182,-7.505438,4.237669,5.427056,1.7713945,-1.0838751,-0.2776655,2.7835267,-0.19943109
183,-6.725905,1.8629439,6.0890126,1.1041608,-3.1503892,0.9263197,-0.73101383,1.0701137
184,-9.643484,3.8748226,4.847459,0.26711473,-2.8393905,0.47868073,-1.5720543,-0.57369804
185,-9.643484,3.8748226,4.847459,0.26711473,-2.8393905,0.47868073,-1.5720543,-0.57369804
186,-9.741997,3.8427134,4.605152,0.2728778,-2.879068,0.2709012,-1.8986511,-0.75443316
187,-6.3222923,4.3110504,3.7195396,3.2739627,-2.5476546,0.7478163,0.8437346,-1.7285366
188,-8.207145,3.3141232,3.4612844,2.0587413,-2.035468,-0.6419796,0.4136576,-0.808226
189,-9.997397,4.940632,0.39533812,0.9643661,-1.4127102,1.2840161,-1.772748,-0.030059025
190,-7.1850924,-0.2582283,3.0703182,1.5187863,-2.3694706,0.7541728,1.6104784,1.1130311
191,-7.0504313,-0.20575047,2.6112642,2.568433,-2.4755895,1.0276803,2.9451752,1.0867968
192,-9.147814,4.8778677,-0.8155849,2.4161425,-1.5376514,0.6442064,-0.92335176,0.58455616
193,-6.3350406,-0.1507833,-2.5486789,1.2615572,-1.771193,0.0756197,0.4725095,0.9581077
194,-6.6743193,2.5358589,4.642802,1.182334,-2.738965,-0.16738677,-0.02549845,-0.9109717
195,-9.405195,2.7618155,-0.13482206,1.6746497,-1.1576686,-0.8388336,-0.4160612,-0.36273804
196,-6.884701,1.6592479,-1.0427812,4.460699,0.15809971,0.85833484,0.91521925,-1.4899068
197,-6.6743193,2.5358589,4.642802,1.182334,-2.738965,-0.16738677,-0.02549845,-0.9109717
198,-9.147814,4.8778677,-0.8155849,2.4161425,-1.5376514,0.6442064,-0.92335176,0.58455616
199,-9.405195,2.7618155,-0.13482206,1.6746497,-1.1576686,-0.8388336,-0.4160612,-0.36273804
200,-5.4678926,4.598035,4.097919,2.7208624,-2.96035,1.1365018,-0.2684905,1.4494815
201,-5.4678926,4.598035,4.097919,2.7208624,-2.96035,1.1365018,-0.2684905,1.4494815
202,-7.0760765,2.524357,4.206689,2.69005,-2.2418528,-0.82351935,2.5821462,-1.2393066
203,-7.140673,2.4834979,4.0182347,2.8190234,-2.192538,-0.96250236,2.7877963,-1.4331481
204,-6.7596316,2.4821517,4.5382957,1.6267679,-2.951916,0.6061297,0.16686171,0.38717723
205,-7.0703926,2.4994545,3.9627616,2.7059524,-2.1630917,-0.9238666,2.4655943,-1.239451
206,-8.189706,2.9086013,4.002467,0.7920557,-2.320283,1.2572172,-1.1107811,-1.251004
207,-9.041333,4.7059174,3.4562392,1.5624439,-1.3016498,0.72191614,-1.3658686,-1.2586968
208,-5.8871684,3.5070066,7.1803994,2.008462,-3.2208421,0.7814158,-1.1695992,-0.83329594
209,-6.201152,4.1067643,5.7621856,0.80147463,-3.4930444,1.4272604,-1.2530674,-1.8353981
210,-9.041333,4.7059174,3.4562392,1.5624439,-1.3016498,0.72191614,-1.3658686,-1.2586968
211,-6.9769373,4.4347987,4.666238,1.3519058,-1.5259398,1.607728,0.28979915,-1.5875516
212,-6.9879093,2.8116817,5.214945,0.8022795,-2.9728823,0.7195674,-0.32490954,-0.17922105
213,-6.9879093,2.8116817,5.214945,0.8022795,-2.9728823,0.7195674,-0.32490954,-0.17922105
214,-7.0709743,6.3909726,1.1920292,3.5399275,0.5847535,1.5168723,3.681345,0.879639
215,-7.5917435,4.607013,4.283588,1.1826327,-3.024344,1.7323554,-0.74482894,-1.1226537
216,-10.068333,5.3108172,5.0918427,0.5920644,0.8670824,-0.2729566,-0.8968436,-1.9184046
217,-6.443496,2.428178,4.696185,1.7410958,-2.5138407,-0.26086164,0.0946345,-1.4885911
218,-6.18175,2.2602777,-0.205936,3.3199527,-0.7289214,0.4287703,0.8218099,0.1950691
219,-7.0925183,2.596834,2.860555,2.3472433,-1.9674746,-0.8865367,1.639673,-1.1370852
220,-8.3015175,2.2228456,0.7647822,1.6831685,-0.8472814,-1.8413062,0.10166103,-0.3761498
221,-6.0449114,4.3141294,-0.080808505,4.5494123,-0.7687161,0.63658977,2.5306692,-1.7571862
222,-5.367853,4.594636,2.1066232,1.2341597,-1.7352681,1.1746783,-1.521861,-1.2675469
223,-6.3558645,4.0908384,2.9313583,1.0665386,-1.6451731,1.7578969,-0.9485142,-0.92126364
224,-9.727066,4.894628,3.917745,1.3257407,-1.2529275,0.8082379,-1.0506861,-1.2239172
225,-6.18175,2.2602777,-0.205936,3.3199527,-0.7289214,0.4287703,0.8218099,0.1950691
226,-6.7356615,2.288388,-0.3430213,3.2932553,-0.9397792,-0.65521514,-0.09777844,0.83152145
227,-7.978545,3.362717,1.6484159,2.2661376,-1.0473899,-1.4072281,0.57344735,-0.45613003
228,-9.812644,4.4075737,4.2657075,0.42166114,-2.1009834,1.1794881,-1.6117055,-1.148134
229,-9.147478,2.9978979,2.6813564,2.7315361,-2.1470754,-1.4961236,0.6213841,-1.0829954
230,-6.606839,4.2474775,5.1312404,1.0960932,-2.9241686,1.3016328,-1.0319557,-1.2506275
231,-6.606839,4.2474775,5.1312404,1.0960932,-2.9241686,1.3016328,-1.0319557,-1.2506275
232,-7.284026,0.5819385,4.4711885,0.7028709,-2.1739945,-0.06933141,-0.16857672,-2.415955
233,-9.120159,4.032787,3.6028194,1.3231711,-1.9794117,-0.3310535,-1.2350044,-1.401533
234,-9.147478,2.9978979,2.6813564,2.7315361,-2.1470754,-1.4961236,0.6213841,-1.0829954
235,-9.812644,4.4075737,4.2657075,0.42166114,-2.1009834,1.1794881,-1.6117055,-1.148134
236,-11.2844515,3.7711968,-0.7703909,0.120857,-1.1669928,0.6042619,-0.9657908,0.7749406
237,-6.4439716,3.792073,5.6940165,1.1749524,-4.0031047,0.11390185,-0.53276783,-1.1146255
238,-6.715938,3.578309,5.3110757,0.95172805,-3.3161583,0.38728428,-0.92558044,0.40312505
239,-9.364874,4.7632103,2.0418103,1.3740215,-1.2208954,0.7481396,-1.3749274,-1.2259467
240,-7.1241746,2.7840004,2.7924564,0.70975477,-2.5283706,-0.41338098,0.71262217,-0.77352834
241,-10.538914,3.7505012,3.118785,-0.07975525,-1.5554668,1.2000597,-1.5449177,-0.67920136
242,-9.763282,5.0867667,5.4073,1.1605421,-2.6227558,1.6682556,-0.5124056,-0.8340156
243,-6.2719955,4.5066943,8.129699,2.044221,-4.0282607,0.31041473,-0.6055628,-1.4242167
244,-6.0565424,4.843286,2.5968516,0.31933782,-1.590177,2.3650982,-0.9124731,-1.1812798
245,-9.519853,2.6574097,-0.7143774,2.4045343,-0.891243,-0.78710234,0.5362522,0.27774888
246,-6.8276787,3.0240364,4.0891848,1.9648753,-2.428917,-0.413594,1.0568348,-1.0449327
247,-6.223521,4.1511045,5.060609,1.8705151,-2.9466136,1.0215735,-0.2835758,-1.6939996
248,-9.059856,4.1395597,3.8485873,0.7152946,0.4678669,-0.53393304,-0.9167707,-1.4601104
249,-10.203926,1.2073963,-2.0406244,-0.953306,0.041310072,-0.9756439,-0.7194089,0.04124903
250,-8.95803,3.990994,3.1063333,2.0490167,-1.8323524,-0.1800921,-0.399451,-1.2038833
251,-9.130248,4.1490855,3.4781513,2.0151863,-1.6211586,0.0863986,-0.32624274,-1.2321682
252,-7.978098,-0.31838202,-4.866979,-2.0348012,-2.2607899,5.1233287,-0.4395815,0.7283493
253,-7.3886046,5.114908,7.883865,0.408517,-4.9656725,3.1386669,-0.9049976,-1.5855443
254,-7.3886046,5.114908,7.883865,0.408517,-4.9656725,3.1386669,-0.9049976,-1.5855443
255,-8.001472,2.506519,4.905959,0.35779905,-2.334383,1.0588503,-1.6440879,-1.4811149
256,-7.3813524,5.133066,7.946209,0.40910596,-4.975996,3.1603389,-0.9599846,-1.7939222
257,-8.001472,2.506519,4.905959,0.35779905,-2.334383,1.0588503,-1.6440879,-1.4811149
258,-6.8493395,4.5193152,5.327661,1.1322992,-4.078536,0.95285493,-0.7322551,-0.96904165
259,-7.134706,3.8058524,5.6314206,0.28090912,-3.817495,1.9142423,-1.3705344,-0.6864747
260,-6.20056,4.057927,2.8163996,0.29581717,-2.0432384,0.77797526,-1.3276337,-1.237301
261,-6.1099124,5.0286922,2.4590344,-0.0049652457,-1.317298,2.4530635,-0.7912962,-0.9595229
262,-6.5180597,2.3176014,1.0766971,1.4794008,-1.2555994,-1.6565735,0.07470271,-0.41609856
263,-6.8493395,4.5193152,5.327661,1.1322992,-4.078536,0.95285493,-0.7322551,-0.96904165
264,-7.134706,3.8058524,5.6314206,0.28090912,-3.817495,1.9142423,-1.3705344,-0.6864747
265,-11.417811,5.6868258,3.0449963,-2.2118833,3.3216288,0.30529058,-1.0737827,-1.6069677
266,-11.417811,5.6868258,3.0449963,-2.2118833,3.3216288,0.30529058,-1.0737827,-1.6069677
